Campaign_ID,Date,Ad_Type,Clicks,Impressions,Conversions,CTR (Click-Through Rate),Conversion_Rate,Revenue_Created,Cost,Owner,Likes,Dislikes,Fraud,Title
1132,2023-10-22,Display,503,8057,50,6.60%,7.56%,577,318,0xD015484AF1486E7B83CE2FC1D2C0F5435A74B4E7,242,416,1,Social Service
1133,2023-10-23,Search,403,7413,6,1.22%,9.90%,308,241,0x4F614FE864EAB414AC1C8FEE0250D7D48CE7BEC6,306,586,0,Education
1134,2023-10-24,Display,118,8896,44,1.91%,6.77%,202,173,0x41583C9A63262649CF376CE4520B81C59910E7C5,297,676,1,Sports
1135,2023-10-25,Display,657,5468,47,6.27%,9.02%,875,418,0x1696805942C4166CD0F4A3D86B5FDD271A8FFB1D,585,12,1,Social Service
1136,2023-10-26,Display,279,7975,18,9.62%,7.04%,574,153,0x81574AAD8CB6F39E78E590B3B2A74D8E034AFE64,517,921,1,Shelter
1137,2023-10-27,Social,606,2348,16,5.08%,4.57%,509,186,0xE82885917D3B6867F4CBE2C07D55B40A5C1FF4CA,25,890,0,Environment
1138,2023-10-28,Search,962,2973,34,5.75%,3.72%,208,186,0x24C103EA5EBD6DEFA1A4F3082E43E35970C090BA,409,398,0,Shelter
1139,2023-10-29,Search,346,3055,9,9.00%,3.76%,211,465,0x0BCD0EAF46335A5BF95082B58071706E37E82C48,962,10,0,Social Service
1140,2023-10-30,Social,764,8932,37,3.46%,9.86%,472,443,0x6B49F29B56B11B7391151178CBFBA826433ECB1F,214,109,0,Sports
1141,2023-10-1,Display,625,8253,29,1.82%,5.36%,204,262,0xDACF1E61DDEDD12438A818A87971A032C9306F4A,693,522,0,Shelter
1142,2023-10-2,Search,123,7080,45,4.17%,2.99%,980,473,0x239E7635D1CCAE3D22EE9DE2868A5A25E223CEF5,117,881,0,Environment
1143,2023-10-3,Display,930,5351,43,2.39%,2.64%,843,60,0xEF8F71FA73C63DD738ACA509D041E2C07F8D0382,54,172,1,Food
1144,2023-10-4,Social,112,7063,22,9.03%,3.87%,489,116,0x68A81E11BBEFC33E1D2A8DF18ED283983A5CF9CC,761,180,1,Food
1145,2023-10-5,Display,995,3761,23,5.96%,2.46%,556,427,0xAC9E4667220E7E2E5C6E92639F6C130A2FE3BFD1,379,877,0,Education
1146,2023-10-6,Search,296,2404,23,7.46%,8.72%,744,434,0x22263F729C6F6D6F7F8BA00365BA0EB856A8E7FB,448,191,0,Shelter
1147,2023-10-7,Social,853,2258,19,9.07%,1.83%,136,113,0xDE97EF7B465406AC244CB2F24F74C6DCD5695CD4,313,167,1,Environment
1148,2023-10-8,Display,814,5401,43,7.41%,3.87%,670,120,0x1C6701F0545505D9CCE082C5593864B10E2C5144,421,455,0,Social Service
1149,2023-10-9,Display,601,2449,14,7.14%,5.63%,940,74,0x6D91539188AB81CF5B43940B174452DFCFD47E98,865,675,0,Social Service
1150,2023-10-10,Search,374,8562,32,5.35%,9.04%,588,255,0xB3E593DC73869F5F037C3C390F764FEF49523073,477,612,1,Education
1151,2023-10-11,Social,775,8120,33,5.56%,9.12%,179,455,0x06355C84D50036F950A04409E3FAED33839BE354,112,122,0,Social Service
1152,2023-10-12,Display,394,4078,25,1.92%,2.31%,160,461,0x3D671E8F8A16BB1D25E505BBD848E9881BCF32DE,125,347,0,Social Service
1153,2023-10-13,Display,937,3531,37,2.58%,1.58%,234,303,0x7CDCA836030574AC614AB2987609EBC00FFDB230,139,548,0,Sports
1154,2023-10-14,Social,512,9151,16,1.02%,9.33%,905,477,0x248D6061CE91C9E41359755A93ABAF37B0271D69,181,488,0,Shelter
1155,2023-10-15,Social,757,8289,11,3.92%,4.13%,158,231,0xD7F9DA9AE3A69D0909A2B656E0DE4D14F92C03EA,773,644,1,Education
1156,2023-10-16,Social,742,7823,42,8.68%,7.34%,258,205,0x43DB59E7878CCA3772E69DCC7DDEF01B65DAF822,654,735,0,Shelter
1157,2023-10-17,Social,515,3936,48,8.19%,7.23%,766,402,0x121DCAA2A8EE49131C1CC109EE32028AB4669714,351,673,0,Environment
1158,2023-10-18,Social,441,7448,40,4.20%,2.74%,693,167,0x7134677070643C3AC4BE3DC62DD381255D8DD341,110,136,1,Social Service
1159,2023-10-19,Display,284,5938,11,6.57%,2.21%,447,154,0x92D45E8BCCF940D3C3285193C6F45CFE5CEC94FE,794,18,0,Environment
1160,2023-10-20,Display,906,6026,42,6.53%,9.61%,256,219,0x910FA1F63BDFB066D54D3D65DBCDBC110365CFE2,259,309,1,Sports
1161,2023-10-21,Social,167,5878,33,6.47%,6.87%,950,109,0xCFE95719F9AD60CAECF93A6DCD2B6FD6BADD879D,294,15,0,Environment
1162,2023-10-22,Search,282,4561,37,3.33%,8.49%,627,87,0xF2F1B0ED33CA5CA4E5C9F617C73BEFF42BC0FE6E,837,199,1,Shelter
1163,2023-10-23,Social,667,5616,6,1.61%,7.76%,552,257,0x68BA0286281400D1E7671E92503590B69227DCDA,485,719,0,Health
1164,2023-10-24,Search,307,5870,7,8.88%,2.99%,689,110,0xC1D66925144F77984EB3886D8B545E09AD44ABB4,367,40,1,Food
1165,2023-10-25,Social,288,9762,8,4.97%,1.21%,333,426,0xEB41702A1BABAADFE58EBCE846D7E68804086E0F,917,833,1,Environment
1166,2023-10-26,Display,340,8747,26,1.36%,3.11%,681,493,0x27C8A09FFC4D08ABCD091EEF33A7C113772710B5,216,75,1,Health
1167,2023-10-27,Display,532,3582,12,6.52%,5.80%,378,445,0xB690B316B639CB3B672060A9045A2D2BB4D760E3,602,197,1,Health
1168,2023-10-28,Display,386,9309,45,2.46%,9.68%,384,388,0xC63C99EFCA83C51C79ACA354BFBDF65857864AA4,747,837,1,Food
1169,2023-10-29,Search,761,6664,47,7.50%,4.55%,680,67,0x9165B6E543D4ECEA072EE85E810152ED986A3288,458,181,1,Sports
1170,2023-10-30,Social,390,9057,14,9.18%,2.32%,973,110,0xC7FD402ECEA76CDF2BCC3146230C54D9738191C2,745,594,0,Sports
1171,2023-10-1,Display,209,2392,6,4.66%,1.51%,160,256,0xADAE99D56FA29FE0A84721F420D50F781E98C25D,149,515,1,Social Service
1172,2023-10-2,Search,356,7382,12,5.37%,2.53%,915,184,0x6B6899AC07E32E4D53491B43F04D1253B9C477A9,71,240,1,Sports
1173,2023-10-3,Display,562,5827,46,3.86%,6.08%,711,345,0x44449CB1741D69D1A1875A3580635291E535495D,405,510,0,Social Service
1174,2023-10-4,Social,753,3690,25,4.14%,1.30%,414,380,0x379BE1F4954597FA88EDC4714608363E9ED1F7FD,217,527,1,Environment
1175,2023-10-5,Search,551,5912,24,3.95%,9.84%,646,211,0xE8B548BE7868D59C3E2A71260C4B573E3E1FA5C5,898,483,1,Health
1176,2023-10-6,Display,375,9661,10,2.06%,9.90%,359,310,0x4427DE1F83D9C8142AD1E6EF853EF9647D0448DC,15,943,1,Shelter
1177,2023-10-7,Search,536,7887,14,3.24%,2.18%,316,345,0x0BF1EF91B80F49356A26E71F4406BC99BFF50307,338,730,0,Health
1178,2023-10-8,Display,919,2183,41,6.09%,5.29%,960,444,0x527B6F82E930DD20D48928F2D83A2AB6C509C4ED,896,775,0,Health
1179,2023-10-9,Search,272,4450,49,6.81%,5.80%,309,340,0x434986E4557410A92BF7DC44A8AE2FA536BB6235,863,555,1,Health
1180,2023-10-10,Search,1000,8496,13,2.78%,8.91%,255,343,0x55890CB3CA32BCFA0A5A21B27D150FE092C17074,502,508,1,Shelter
1181,2023-10-11,Search,345,3545,41,4.03%,4.29%,679,89,0xE6A58D3619133FC36515F76D19291F67753D5CF4,313,935,1,Social Service
1182,2023-10-12,Social,654,7691,21,9.71%,1.63%,851,228,0xA111FCEC7F300C17332C867B297526D1FFD09D06,278,356,0,Education
1183,2023-10-13,Social,741,3327,30,1.32%,5.64%,809,148,0xA1565F9D40968A52709EA5CBC4E483ADD26CA72B,12,335,1,Shelter
1184,2023-10-14,Display,673,2777,5,5.40%,8.65%,869,357,0x2E698D4D809B35A23952875375493CF715527130,718,81,1,Shelter
1185,2023-10-15,Display,925,7078,12,5.79%,6.42%,560,479,0x0A8A3B851CDC8391FB3A1A10F7AD0A0D5AA31406,905,591,1,Food
1186,2023-10-16,Search,439,3879,38,9.85%,8.29%,361,228,0xD884F02C69BFB3842A68C00A4FB1BC0ABB8971F0,549,723,0,Shelter
1187,2023-10-17,Social,725,2800,9,9.07%,4.02%,529,133,0xCA62AE28F46C4BE0F7D2EA864BC83BA073AADAE0,295,785,0,Education
1188,2023-10-18,Display,304,9668,11,2.99%,8.96%,430,482,0x14734BA8D30A418B30BC873238E4BD719E0B8962,199,340,0,Shelter
1189,2023-10-19,Search,998,9897,12,5.77%,5.36%,127,305,0xBE16B5B6539BAB2E865E2AECCC034087E731D9DA,368,829,0,Shelter
1190,2023-10-20,Search,874,2689,14,1.38%,7.60%,351,307,0x9A28BF4401F567A62A2B91610BFBFD5E00BCE2F1,959,507,0,Environment
1191,2023-10-21,Search,540,6795,23,1.21%,1.23%,967,397,0x1BFD9677F022DF9344C65FA57BCCCF26DB38C1B1,590,881,1,Food
1192,2023-10-22,Display,402,7766,45,6.65%,1.51%,948,375,0x904319FC515C0F4A58A1DE3E829E78FC37FFFBAB,29,188,0,Sports
1193,2023-10-23,Search,561,7260,5,3.46%,5.03%,686,397,0x54F58E9FE109F90D6F37AC3F9FA6A5D16C55B5F8,303,579,1,Social Service
1194,2023-10-24,Social,781,4231,9,7.12%,1.67%,810,187,0x2864C4CCB9AD931C7BBD680A7D0029F074513979,53,799,1,Environment
1195,2023-10-25,Social,689,8232,25,7.78%,8.77%,855,264,0x5F480F2AE31E2AB883EE06D5B5922F049B0D1031,729,881,0,Food
1196,2023-10-26,Social,454,8628,47,7.35%,6.53%,602,426,0xC2E2F0768166568F52941987E2078CA61A974D83,262,187,1,Health
1197,2023-10-27,Social,478,9091,45,7.48%,4.38%,851,80,0xEF04CB92F47FE1E93A39B159414C4BFA9CE78B04,907,619,1,Sports
1198,2023-10-28,Display,928,7920,7,8.04%,1.57%,174,178,0x81E65A84CF1FCC5DC977B0F7384464115D4D1131,612,122,0,Food
1199,2023-10-29,Display,296,6477,16,1.10%,6.75%,342,461,0xE93705EC7789AABAF78E7105C5D0E6EAB019BBA7,772,533,0,Social Service
1200,2023-10-30,Display,564,6535,16,6.53%,3.84%,422,450,0xC9CB2D96DBCC4C750085956631692050CCA79D6D,682,147,0,Education
1201,2023-10-1,Display,390,2542,37,4.76%,8.11%,527,297,0x9183C4DBF1E2AED550A0524EA625922A20EA98DD,757,946,1,Social Service
1202,2023-10-2,Search,151,9013,23,7.44%,7.72%,853,347,0xA3A33B470BE975DFB7106BE38EAEC068E2B23956,150,857,1,Environment
1203,2023-10-3,Display,696,4278,22,5.72%,6.89%,640,163,0xB221344C785CED35D049BE10328AFD203B566845,721,427,0,Environment
1204,2023-10-4,Social,791,3253,9,7.95%,1.82%,863,288,0xFF02192803A8F0FFBBBBD0E60C6EC482C82D605F,517,644,1,Food
1205,2023-10-5,Social,174,6429,17,5.78%,4.41%,900,255,0x94C8E684C3C2D9AA90D3363490FBBAD4A43E126C,390,679,1,Shelter
1206,2023-10-6,Social,776,6892,22,1.02%,4.15%,445,118,0x8DEE60B41FAB8B152E2D9F999F0049714428BC51,318,150,0,Sports
1207,2023-10-7,Search,876,7726,9,8.82%,2.68%,970,406,0x7A55AE4BEF7997F398F8AB975D9CCBCBA843E1E0,789,232,0,Food
1208,2023-10-8,Social,472,3240,26,3.59%,9.25%,588,303,0x23AF41BD3A4D7B6CE72883B4B9DDD8814F3219D2,287,586,0,Shelter
1209,2023-10-9,Display,420,5963,16,2.17%,7.10%,853,352,0x8EB1BCF0680DB64E59CDEE172FAEE4860AEE60FB,354,27,0,Social Service
1210,2023-10-10,Display,155,4462,19,8.82%,9.65%,908,172,0xA39CB200FAE0C168ECBE946660D49F7F4B8DB4A8,458,677,0,Sports
1211,2023-10-11,Search,449,8980,24,9.92%,2.55%,611,253,0x001FC57FE01EA7A0AC6436976B9E3717C66B2BCE,352,984,0,Health
1212,2023-10-12,Social,170,9266,7,1.84%,4.28%,222,55,0x478AA7E1A94E61288582FE7D408415A1CB14C7D7,965,903,0,Education
1213,2023-10-13,Social,760,2568,14,4.95%,7.86%,211,374,0x88C57118BBC56C653CBB61D42E11F78C73C6EDE9,146,567,0,Social Service
1214,2023-10-14,Display,348,5573,5,6.33%,4.45%,736,370,0x200034F0D73776A4A2DDB1E22DB2BE25489F5941,257,59,1,Shelter
1215,2023-10-15,Display,687,5877,15,9.25%,4.65%,247,373,0x31C51FCE7456343083B16B6EECDE1B2EB0711947,57,95,0,Sports
1216,2023-10-16,Social,865,6140,40,6.17%,2.22%,370,372,0xEED39EDC8D20AF31893C454CC76A18B9B4F96688,900,246,1,Sports
1217,2023-10-17,Search,156,7091,23,4.52%,9.47%,843,132,0x898108F604A127400152E32B5E7AA419D601572F,662,81,1,Education
1218,2023-10-18,Social,315,9122,26,4.70%,2.66%,666,360,0x3FEF0E4E8FDF3E2D21F4D003A43C92568F95AE76,649,152,1,Shelter
1219,2023-10-19,Social,109,5478,6,7.42%,4.66%,268,135,0xA5383F06A6E75469DCC76CCB6181C9A3144C7582,967,287,1,Sports
1220,2023-10-20,Search,377,9466,14,3.67%,9.27%,841,116,0x7FF99D31BCFEEEDB08DC6B23A7D3704771F38275,987,619,0,Health
1221,2023-10-21,Social,717,8610,23,4.72%,3.94%,830,362,0x01057F0E790A6550C217C104DFB0D3050D15437D,866,860,0,Education
1222,2023-10-22,Search,476,5147,24,5.01%,5.14%,768,188,0x310940BCF82E2648DDEFEF0A8438EE045E216CDD,598,653,1,Education
1223,2023-10-23,Search,740,2481,45,8.62%,3.14%,170,436,0x9220394BE742F3CF9E51A7759F8E744A7E886AED,175,545,0,Health
1224,2023-10-24,Search,779,4937,30,2.00%,9.53%,461,280,0xB1CCBB9F0A4024A76F4E3FF1251085FD3BD49633,458,902,1,Education
1225,2023-10-25,Social,482,5049,48,8.53%,2.39%,354,274,0x62FBE675999BAC33725DB4FDFD0870CBDB0E7491,741,823,0,Education
1226,2023-10-26,Search,499,6070,17,3.16%,3.10%,577,390,0xC3D185FCF5E7FC99E5FDFD63FCE337F6EA7752F2,822,115,1,Health
1227,2023-10-27,Search,955,6241,28,1.46%,6.66%,435,262,0x0F954E7DF2135D376152E83E12F60F8E55AEDEE3,28,436,0,Shelter
1228,2023-10-28,Search,612,4316,30,1.03%,9.02%,141,83,0xDE07AAAE635C1510CB760B9C58CCC4EBEAE209A4,901,898,0,Shelter
1229,2023-10-29,Display,505,4207,23,5.63%,8.45%,325,437,0xF1AD37F055AED36663AE5D113A034D20BC06D278,687,362,1,Food
1230,2023-10-30,Social,797,7275,48,3.02%,2.83%,927,375,0xB5088F1D184418F24D5ACE031601B5364CF67875,310,540,1,Social Service
1231,2023-10-1,Social,281,5938,26,7.85%,1.61%,163,126,0x4777D6F9358E29C3FE2911A37366BAD83728029D,768,178,1,Education
1232,2023-10-2,Social,934,6680,26,5.14%,3.09%,179,436,0x5A5384B177B8631A4BDA1752350E2C4AD744C052,814,31,0,Shelter
1233,2023-10-3,Display,734,9208,25,9.31%,6.18%,210,175,0xFDD2645B2A817E8110E5C432943F00D702F61620,677,850,0,Sports
1234,2023-10-4,Display,881,8748,5,9.89%,1.53%,422,200,0xB4D3C17877A121487D194C97F64CBCA81BF7EC6B,227,646,1,Education
1235,2023-10-5,Social,921,6979,27,6.76%,4.45%,490,63,0x1C7DDB1B40420D46976885EB18CECD901537B0A0,817,295,1,Environment
1236,2023-10-6,Display,574,9735,48,9.31%,3.66%,539,133,0x43F22DDFFF55DC15AA4266E831455E17BD20B1CD,919,854,1,Food
1237,2023-10-7,Search,242,7298,20,4.80%,7.83%,183,480,0xCC4B00735F301DE8E140D0EA653CA61780A5AF61,709,853,1,Social Service
1238,2023-10-8,Social,951,4375,17,2.86%,1.57%,847,100,0x81148E972F911CB5BD11BC458F111C5EE8899EEB,890,306,1,Environment
1239,2023-10-9,Social,700,6229,37,7.23%,5.28%,223,441,0x58CDA6E95AB8499F11E1619A0515B2CC9A598775,556,994,0,Health
1240,2023-10-10,Social,737,4417,38,6.04%,7.37%,113,446,0x84AA4F2FBE0E0BE0F61EF996AECA75FD49617CFF,899,768,0,Food
1241,2023-10-11,Display,741,2661,39,1.15%,4.59%,635,367,0x39387E26768AF7C957C2730ADB8F6E0FCE998C81,110,988,0,Shelter
1242,2023-10-12,Display,416,5647,26,8.88%,1.81%,994,333,0x849CEC0FAC1C203EA386D7919244F6883441EB65,718,124,0,Sports
1243,2023-10-13,Social,444,5286,47,9.65%,3.52%,611,404,0x39147BADBC619A3794462549DE2D5BE43CBB0D53,611,915,0,Sports
1244,2023-10-14,Display,722,3805,48,3.55%,4.46%,830,344,0x9D0DE23BA8FBD49C9F33423B8D88E4EC630CE28F,448,430,1,Education
1245,2023-10-15,Search,957,4651,24,4.43%,6.30%,367,213,0x45F8D8F2FC75FBB0A932020337BCA9042E51913D,189,89,0,Sports
1246,2023-10-16,Display,726,4956,22,8.46%,8.66%,724,331,0x20D01BB65CC21BC8666B35151772A547D71F6513,1,460,0,Social Service
1247,2023-10-17,Search,186,2160,8,4.93%,9.86%,915,134,0x40C042E29521728D2744510C33DDB59BFC26E76A,410,309,1,Education
1248,2023-10-18,Search,772,5826,8,7.02%,5.98%,176,468,0x157EBE7CB2A4801B31B942823797572E3409D572,18,925,1,Education
1249,2023-10-19,Social,473,6149,7,5.62%,2.95%,304,95,0xF491F5ED57EC66457B5F6BAC657D6FFA197B4905,347,644,0,Social Service
1250,2023-10-20,Display,430,8763,12,7.45%,4.06%,192,435,0xDA722D9DE2913CE6D090C2B2FE5471D00F9D4510,951,671,0,Shelter
1251,2023-10-21,Social,249,9262,44,3.23%,8.12%,642,321,0x622EB89E4D62D819CFA80D52C2ADB07DE5BFB71C,785,96,0,Sports
1252,2023-10-22,Search,828,6081,5,8.63%,5.10%,925,423,0xFBC8CDB46E7152C4D98E396CE92A020A237B158A,918,354,0,Education
1253,2023-10-23,Search,369,6603,36,3.22%,6.06%,727,54,0xF0BADCDF9C32DD9C9FA1863999F93F0FADAB6FE1,970,419,0,Environment
1254,2023-10-24,Social,375,4683,10,6.29%,9.97%,720,143,0xF18EF1EEAE644FEB09CE160DB565B9BBE35524F7,858,618,0,Social Service
1255,2023-10-25,Social,263,6880,18,3.46%,2.15%,986,355,0xA496B1F7B019559928EDF0E4572E658BA57B8E95,199,665,0,Food
1256,2023-10-26,Display,233,8585,28,9.99%,8.86%,929,450,0xEBD378851A173C9B70EEF69F4751B400A6A2CB78,532,653,1,Environment
1257,2023-10-27,Search,437,7972,43,8.63%,2.06%,733,282,0x93BF0BEC6D3A7F7FE1749D14B0AA96203691546E,476,275,1,Sports
1258,2023-10-28,Display,332,9690,41,2.25%,6.03%,318,50,0x20FB58340DD9DD6D4A14E9B01DCF1E099CEF205A,275,992,0,Environment
1259,2023-10-29,Search,646,9422,18,9.75%,3.32%,519,332,0xCE67FE61FB9ECA73159B01BDAA595F7F1D447545,509,273,1,Social Service
1260,2023-10-30,Search,697,9009,26,7.06%,9.38%,524,364,0x9C37FD9C68EB3DE316B12107F6706A792C0E677B,973,525,1,Sports
1261,2023-10-1,Search,890,3477,18,2.69%,7.52%,101,70,0x55DBAF1EE91C8AD5BA680ACAD9C27AE433ACBB57,630,248,1,Shelter
1262,2023-10-2,Display,149,7175,43,2.90%,8.82%,890,471,0xAB2CB5C416F5ABD4C60D2DCBAA70CD2DC692D2A4,615,653,1,Food
1263,2023-10-3,Display,402,7499,6,1.71%,8.77%,252,355,0xCF065B285C410BD0B40DFD2FB5769AF93F1894D9,765,220,0,Environment
1264,2023-10-4,Display,369,5516,48,1.05%,5.92%,394,245,0x32363DD5D2653BB68DED3B6345B111F7EB9D7296,226,774,1,Sports
1265,2023-10-5,Display,105,4486,7,8.20%,4.24%,493,208,0xB898B868D747D4D3EF81D372E68F58145F27C5A8,359,421,0,Education
1266,2023-10-6,Social,751,3203,18,5.98%,1.61%,164,326,0x93FE8A961271F0459DC5370C7C27718DCD3B3BA8,926,100,0,Social Service
1267,2023-10-7,Display,386,7305,41,6.44%,5.73%,270,481,0x10C10612D559F86A92D977589F379F00E6E3F447,873,987,0,Shelter
1268,2023-10-8,Display,690,3768,29,5.84%,5.19%,684,372,0xD9714B2D41595FCF9B6B4EE8E4B6003D61956A26,881,18,1,Food
1269,2023-10-9,Search,875,2107,10,2.88%,1.61%,932,180,0x85D3C02029917B95CF10443ECDE52F6D7D37050D,265,407,0,Health
1270,2023-10-10,Display,570,6081,20,9.03%,3.98%,508,439,0x0E9129E7B6F061B9F250E481F79AFDDE22430E9F,122,659,1,Shelter
1271,2023-10-11,Search,392,8483,47,1.47%,5.68%,930,281,0x5AFED9216514CF7066D578E812378A8B69F4A816,185,795,0,Food
1272,2023-10-12,Social,670,3146,21,6.90%,6.10%,423,199,0x734C140ED70CFF4DA2B953AF1416D4422E757A7F,924,114,0,Sports
1273,2023-10-13,Display,929,6675,17,1.45%,4.46%,351,281,0x1FA09A55D5E9CC892A814BC29BF1418D18873D6B,996,418,1,Shelter
1274,2023-10-14,Social,160,6362,18,5.58%,1.02%,994,308,0x7B6C66630A471934A3F0A481157D99EBE03D7878,15,201,0,Social Service
1275,2023-10-15,Social,703,2345,37,2.23%,6.30%,180,331,0x4E556B02A60620C99CAD8E143469B5A15A98F5BC,515,513,1,Food
1276,2023-10-16,Social,882,4702,40,3.32%,4.76%,286,285,0x9E02EDDD38A58684C8B1D2414A33EA0CADB76CA6,379,771,0,Sports
1277,2023-10-17,Social,463,3062,32,2.86%,2.83%,690,285,0x359D18503280AFC060A3B8BC27F287E2CF4B4CA3,102,450,1,Health
1278,2023-10-18,Display,834,8860,5,6.39%,2.51%,311,404,0xC1D3AF0F066D7325F4E0CDD987F438D0FF963678,990,4,0,Shelter
1279,2023-10-19,Social,395,9436,47,5.62%,2.94%,367,308,0xC776B6FF2A7F777F607C3B7F5B194CCF0E4AA64F,496,352,0,Environment
1280,2023-10-20,Display,877,6750,45,9.54%,2.22%,207,393,0x7861502D60530EE7D5B0BB740432621881BB7F27,21,204,1,Sports
1281,2023-10-21,Social,908,3291,25,9.24%,7.85%,323,354,0x611715E3356A0458798E449A564A3E83F231395D,26,612,1,Education
1282,2023-10-22,Search,396,3926,5,8.94%,5.16%,926,235,0xBC88335BF4E728AB667948101F02F09C3AC2CBA2,782,485,0,Social Service
1283,2023-10-23,Display,784,7222,21,7.94%,6.48%,523,107,0xD4E58F48771EEB299C61C3A3DAEFC9987CE4A1C2,630,129,1,Environment
1284,2023-10-24,Search,880,9380,14,7.59%,7.39%,562,320,0x8067420BB815FF27D1E430B15024E36567814BF1,726,822,1,Food
1285,2023-10-25,Display,449,2864,17,3.80%,5.52%,149,84,0x5E8B67B5C75B8A0FFF4C6ADDBD51AC6EE8F63790,37,129,1,Sports
1286,2023-10-26,Social,638,7284,42,1.68%,4.52%,603,390,0x52CBDD50AA138CE629525449FF236361F82E5FED,622,390,0,Food
1287,2023-10-27,Social,304,4735,9,2.92%,4.11%,974,434,0x52D3D7E205D00709616FF53A367811DBE2028B8A,281,837,0,Education
1288,2023-10-28,Social,710,2039,20,9.96%,1.34%,180,474,0xE68EF9C15F019E73AEB746A5C2CCA54353483A68,207,564,0,Environment
1289,2023-10-29,Search,732,9083,13,2.53%,8.34%,955,154,0x6F3AE7D50354188D1DFBEA38CE5A14FDE8A96681,617,523,0,Food
1290,2023-10-30,Display,137,8916,15,3.94%,9.85%,992,127,0xCBDBD8F9DA844C9A68C1D5D6BDFAB864F95E780D,101,351,1,Shelter
1291,2023-10-1,Search,711,7177,34,2.28%,7.63%,905,50,0x7BBE306D6566B93195CB0BF0BB73CDF979BC5164,738,400,0,Education
1292,2023-10-2,Display,721,3915,23,7.64%,7.74%,663,190,0xDB38E875D08A922B8AE835B5C7CFF3BB054404A9,906,551,1,Environment
1293,2023-10-3,Social,477,2200,21,9.10%,3.85%,926,403,0x10CBCC30429644B424AFBAC9058AFDA19AF076A8,741,527,1,Shelter
1294,2023-10-4,Search,503,7767,26,1.53%,5.04%,698,445,0xAD4D27B9FBB8A0D2E0E2569A3195D66D67BEEF35,191,150,0,Shelter
1295,2023-10-5,Social,226,9577,34,9.89%,7.76%,663,402,0x7A8FA67D113B03BD9A600C7F15BA718D7A34FB67,372,833,0,Sports
1296,2023-10-6,Display,706,7116,28,3.01%,5.52%,810,446,0x6D55480874C6AA08323BFAAAB27DB42E1B67B389,425,281,0,Food
1297,2023-10-7,Display,102,3216,31,6.92%,1.97%,780,472,0xFFF3068476674AD9ABAA87AC344DB08A673EB692,117,527,0,Social Service
1298,2023-10-8,Social,384,4252,11,5.81%,7.63%,270,125,0x66C220AF30697D3DEAD5C366CD5995C8D7F69EEA,866,804,0,Education
1299,2023-10-9,Social,434,8225,9,6.22%,3.73%,215,262,0xEAB3DEA44AD308FD9CE7A6B91D7D610BF79E2207,713,879,0,Food
1300,2023-10-10,Display,174,4296,48,2.15%,2.71%,455,288,0x015C4B7B4DBB7302A53879F06042FB0311092D22,644,686,0,Social Service
1301,2023-10-11,Search,490,2235,11,9.99%,8.63%,804,470,0x4629B5474F01E73A112FD58FF9B507E4310A77E8,814,373,1,Social Service
1302,2023-10-12,Social,790,2343,46,7.15%,5.33%,280,421,0x73E82D22CACC6E78BC94D832F62EC9DCAFC4C41E,565,114,0,Shelter
1303,2023-10-13,Social,331,3469,10,5.49%,3.54%,917,339,0xC763D61D10D3DBCE38341727A5940F73B96BC9D9,69,605,0,Shelter
1304,2023-10-14,Display,755,9293,34,3.32%,5.21%,760,198,0x20A559428FDC855CC0CF58A4B40E3685504CA51D,425,875,0,Sports
1305,2023-10-15,Social,792,5201,37,1.21%,3.92%,581,155,0x5D57EADBCC1AF4C75FD19E659C351C6203C114AB,177,557,0,Education
1306,2023-10-16,Search,437,4264,20,8.38%,5.20%,162,329,0x59FA7C6326A30074DF23A8A67DF44D90CAE34DD7,976,857,0,Sports
1307,2023-10-17,Search,671,9840,32,2.51%,1.42%,982,69,0x000E11634276460C9F80BB5DC58446BBFEC68E60,831,257,1,Food
1308,2023-10-18,Search,576,2009,40,2.58%,5.50%,395,359,0x7688376A9A55C39855B5D1CD115684E34D9C33B8,453,861,0,Health
1309,2023-10-19,Search,343,2281,17,5.36%,4.53%,464,281,0x6DA69841E1253909AD330B093D8C3733B06C16BB,86,168,1,Food
1310,2023-10-20,Social,697,6044,20,7.53%,8.62%,284,155,0xF20D8389EA5A8B064E4FD228BFFF439652F61322,125,108,0,Sports
1311,2023-10-21,Search,502,4152,16,4.35%,5.49%,704,171,0x3F1D68A8470A29E9E30C7B2BAB8ABB2BED55DD5E,268,263,0,Food
1312,2023-10-22,Social,662,8184,12,9.92%,6.53%,950,447,0x6D377187D30392D803261528D1601213E50B246D,1,231,1,Sports
1313,2023-10-23,Search,112,5887,16,5.58%,9.30%,326,181,0x6D7853E5F6C7652BD4571172648C03BE4C409776,680,42,0,Shelter
1314,2023-10-24,Social,608,6634,36,1.90%,3.88%,813,181,0x286996E324876C221F4282E01E570670613C9802,974,85,1,Food
1315,2023-10-25,Social,826,8493,19,9.81%,1.35%,192,389,0xEA76FFB4446DA6B47FACA04011E170908925A59D,532,458,1,Food
1316,2023-10-26,Search,467,6362,48,1.72%,9.65%,819,368,0xA0A444257DDAB7E3EB509B60E8E494951FFB28FB,941,773,0,Shelter
1317,2023-10-27,Search,470,4201,8,1.76%,7.39%,643,167,0x12F6BAEBC54891988A94B28549242E1E34E7C3A7,746,666,0,Health
